Date,Open,High,Low,Close,Adj Close,Volume
2014-08-11,1100.000000,1100.000000,1100.000000,1100.000000,1075.109375,0
2014-08-12,1100.000000,1100.000000,1100.000000,1100.000000,1075.109375,0
2014-08-13,1100.000000,1100.000000,1100.000000,1100.000000,1076.028809,0
2014-08-14,1090.000000,1090.000000,1090.000000,1090.000000,1066.246460,1048
2014-08-15,1090.000000,1090.000000,1090.000000,1090.000000,1066.246460,0
2014-08-18,1101.000000,1101.000000,1101.000000,1101.000000,1077.006836,275
2014-08-19,1101.000000,1101.000000,1101.000000,1101.000000,1077.006836,0
2014-08-20,1101.000000,1101.000000,1101.000000,1101.000000,1077.006836,0
2014-08-21,1095.000000,1095.000000,1095.000000,1095.000000,1071.137695,557
2014-08-22,1095.000000,1095.000000,1095.000000,1095.000000,1071.137695,0
2014-08-25,1095.000000,1095.000000,1095.000000,1095.000000,1071.137695,0
2014-08-26,1095.000000,1095.000000,1095.000000,1095.000000,1071.137695,0
2014-08-27,1095.000000,1095.000000,1095.000000,1095.000000,1071.137695,0
2014-08-28,1095.000000,1095.000000,1095.000000,1095.000000,1071.137695,0
2014-08-29,1095.000000,1095.000000,1095.000000,1095.000000,1071.137695,0
2014-09-01,1095.000000,1095.000000,1095.000000,1095.000000,1071.137695,0
2014-09-02,1095.000000,1095.000000,1095.000000,1095.000000,1071.137695,0
2014-09-03,1095.000000,1095.000000,1095.000000,1095.000000,1071.137695,0
2014-09-04,1095.000000,1095.000000,1095.000000,1095.000000,1071.137695,0
2014-09-05,1099.000000,1099.000000,1099.000000,1099.000000,1075.050659,1605
2014-09-08,1099.000000,1099.000000,1099.000000,1099.000000,1075.050659,0
2014-09-09,1072.000000,1072.000000,1072.000000,1072.000000,1048.638916,1262
2014-09-10,1072.000000,1072.000000,1072.000000,1072.000000,1048.638916,0
2014-09-11,1072.000000,1072.000000,1072.000000,1072.000000,1048.638916,0
2014-09-12,1069.000000,1069.000000,1069.000000,1069.000000,1045.704224,251
2014-09-15,1069.000000,1069.000000,1069.000000,1069.000000,1045.704224,0
2014-09-17,1069.000000,1069.000000,1069.000000,1069.000000,1045.704224,0
2014-09-18,1069.000000,1069.000000,1069.000000,1069.000000,1045.704224,0
2014-09-19,1069.000000,1069.000000,1069.000000,1069.000000,1045.704224,0
2014-09-22,1069.000000,1069.000000,1069.000000,1069.000000,1045.704224,0
2014-09-23,1069.000000,1069.000000,1069.000000,1069.000000,1045.704224,0
2014-09-24,1077.000000,1077.000000,1077.000000,1077.000000,1053.529541,595
2014-09-25,1077.000000,1077.000000,1077.000000,1077.000000,1053.529541,0
2014-09-26,1077.000000,1077.000000,1077.000000,1077.000000,1053.529541,0
2014-09-29,1077.000000,1077.000000,1077.000000,1077.000000,1053.529541,0
2014-09-30,1077.000000,1077.000000,1077.000000,1077.000000,1053.529541,0
2014-10-01,1077.000000,1077.000000,1077.000000,1077.000000,1053.529541,0
2014-10-02,1077.000000,1077.000000,1077.000000,1077.000000,1053.529541,0
2014-10-03,1035.000000,1035.000000,1035.000000,1035.000000,1012.445190,1150
2014-10-06,1035.000000,1035.000000,1035.000000,1035.000000,1012.445190,0
2014-10-07,1035.000000,1035.000000,1035.000000,1035.000000,1012.445190,0
2014-10-08,1028.750000,1028.750000,1028.750000,1028.750000,1006.331421,22950
2014-10-09,1028.750000,1028.750000,1028.750000,1028.750000,1006.331421,0
2014-10-10,1028.750000,1028.750000,1028.750000,1028.750000,1006.331421,0
2014-10-13,1028.750000,1028.750000,1028.750000,1028.750000,1006.331421,0
2014-10-14,1028.750000,1028.750000,1028.750000,1028.750000,1006.331421,0
2014-10-15,965.500000,965.500000,965.500000,965.500000,944.459656,993
2014-10-16,965.500000,965.500000,965.500000,965.500000,944.459656,0
2014-10-17,972.849976,972.849976,972.849976,972.849976,951.649414,8980
2014-10-20,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-10-21,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-10-22,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-10-23,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-10-24,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-10-27,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-10-28,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-10-29,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-10-30,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-10-31,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-11-03,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-11-04,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-11-05,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-11-06,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-11-07,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-11-10,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-11-11,972.849976,972.849976,972.849976,972.849976,951.649414,0
2014-11-12,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-11-13,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-11-14,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-11-18,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-11-19,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-11-20,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-11-21,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-11-24,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-11-25,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-11-26,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-11-27,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-11-28,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-12-01,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-12-02,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-12-03,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-12-04,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-12-05,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-12-08,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-12-09,972.849976,972.849976,972.849976,972.849976,952.569885,0
2014-12-10,962.890015,962.890015,962.890015,962.890015,942.817505,2500
2014-12-11,966.000000,966.000000,966.000000,966.000000,945.862732,580
2014-12-15,966.000000,966.000000,966.000000,966.000000,945.862732,0
2014-12-16,966.000000,966.000000,966.000000,966.000000,945.862732,0
2014-12-17,966.000000,966.000000,966.000000,966.000000,945.862732,0
2014-12-18,966.000000,966.000000,966.000000,966.000000,945.862732,0
2014-12-19,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,1229
2014-12-22,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2014-12-23,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2014-12-24,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2014-12-26,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2014-12-29,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2014-12-30,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2014-12-31,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-02,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-05,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-06,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-07,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-08,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-09,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-12,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-13,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-14,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-15,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-16,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-19,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-20,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-21,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-22,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-23,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-26,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-27,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-28,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-29,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-01-30,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-02-03,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-02-04,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-02-05,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-02-06,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-02-09,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-02-10,1026.800049,1026.800049,1026.800049,1026.800049,1005.395386,0
2015-02-11,1022.000000,1022.000000,1022.000000,1022.000000,1001.612183,591
2015-02-12,1032.000000,1032.000000,1032.000000,1022.000000,1001.612183,2
2015-02-13,1022.000000,1022.000000,1022.000000,1022.000000,1001.612183,0
2015-02-16,1022.000000,1022.000000,1022.000000,1022.000000,1001.612183,0
2015-02-17,1022.000000,1022.000000,1022.000000,1022.000000,1001.612183,0
2015-02-18,1022.000000,1022.000000,1022.000000,1022.000000,1001.612183,0
2015-02-19,1022.000000,1022.000000,1022.000000,1022.000000,1001.612183,0
2015-02-20,1020.000000,1020.000000,1020.000000,1022.000000,1001.612183,1
2015-02-23,1022.000000,1022.000000,1022.000000,1022.000000,1001.612183,1
2015-02-24,1022.140015,1022.140015,1022.140015,1022.140015,1001.749451,20511
2015-02-25,1016.729980,1026.699951,1016.729980,1026.699951,1006.218567,2679
2015-02-26,1026.699951,1026.699951,1026.699951,1026.699951,1006.218567,0
2015-02-27,1026.699951,1026.699951,1026.699951,1026.699951,1006.218567,0
2015-03-02,1026.699951,1026.699951,1026.699951,1026.699951,1006.218567,0
2015-03-03,1026.699951,1026.699951,1026.699951,1026.699951,1006.218567,0
2015-03-04,1026.699951,1026.699951,1026.699951,1026.699951,1006.218567,0
2015-03-05,1026.699951,1026.699951,1026.699951,1026.699951,1006.218567,0
2015-03-06,1000.049988,1000.049988,1000.049988,1000.049988,980.100098,755
2015-03-09,1003.400024,1003.400024,1003.400024,1003.400024,983.383423,610
2015-03-10,1003.400024,1003.400024,1003.400024,1003.400024,983.383423,0
2015-03-11,1003.400024,1003.400024,1003.400024,1003.400024,983.383423,0
2015-03-12,1003.400024,1003.400024,1003.400024,1003.400024,983.383423,0
2015-03-13,927.599976,927.599976,927.599976,927.599976,909.095398,875
2015-03-17,927.599976,927.599976,927.599976,927.599976,909.095398,0
2015-03-18,927.599976,927.599976,927.599976,927.599976,909.095398,0
2015-03-19,965.130005,965.130005,965.130005,965.130005,945.876648,3840
2015-03-20,965.130005,965.130005,965.130005,965.130005,945.876648,0
2015-03-23,987.000000,987.000000,987.000000,987.000000,967.310486,895
2015-03-24,987.000000,987.000000,987.000000,987.000000,967.310486,0
2015-03-25,987.000000,987.000000,987.000000,987.000000,967.310486,0
2015-03-26,981.200012,981.200012,981.200012,981.200012,961.626160,391
2015-03-27,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-03-30,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-03-31,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-04-01,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-04-06,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-04-07,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-04-08,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-04-09,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-04-10,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-04-13,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-04-14,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-04-15,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-04-16,981.200012,981.200012,981.200012,981.200012,961.626160,0
2015-04-17,976.400024,976.400024,976.400024,976.400024,956.921997,5890
2015-04-20,976.400024,976.400024,976.400024,976.400024,956.921997,0
2015-04-21,976.400024,976.400024,976.400024,976.400024,956.921997,0
2015-04-22,976.400024,976.400024,976.400024,976.400024,956.921997,0
2015-04-23,976.400024,976.400024,976.400024,976.400024,956.921997,0
2015-04-24,979.000000,979.000000,979.000000,979.000000,959.470093,1257
2015-04-27,985.500000,985.500000,985.500000,985.500000,965.840515,845
2015-04-28,985.500000,985.500000,985.500000,985.500000,965.840515,0
2015-04-29,985.500000,985.500000,985.500000,985.500000,965.840515,0
2015-04-30,989.000000,989.000000,989.000000,989.000000,969.270630,1035
2015-05-04,989.000000,989.000000,989.000000,989.000000,969.270630,0
2015-05-05,989.000000,989.000000,989.000000,989.000000,969.270630,0
2015-05-06,992.659973,992.659973,992.659973,992.659973,972.857605,3205
2015-05-07,992.659973,992.659973,992.659973,992.659973,972.857605,0
2015-05-08,992.659973,992.659973,992.659973,992.659973,972.857605,0
2015-05-11,992.659973,992.659973,992.659973,992.659973,972.857605,0
2015-05-12,992.659973,992.659973,992.659973,992.659973,972.857605,0
2015-05-13,992.659973,992.659973,992.659973,992.659973,974.703430,0
2015-05-14,984.000000,984.000000,984.000000,984.000000,966.200317,1636
2015-05-15,984.000000,984.000000,984.000000,984.000000,966.200317,0
2015-05-18,984.000000,984.000000,984.000000,984.000000,966.200317,0
2015-05-19,984.000000,984.000000,984.000000,984.000000,966.200317,0
2015-05-20,984.000000,984.000000,984.000000,984.000000,966.200317,0
2015-05-21,984.000000,984.000000,984.000000,984.000000,966.200317,0
2015-05-22,984.000000,984.000000,984.000000,984.000000,966.200317,0
2015-05-25,984.000000,984.000000,984.000000,984.000000,966.200317,0
2015-05-26,984.000000,984.000000,984.000000,984.000000,966.200317,0
2015-05-27,937.500000,937.500000,937.500000,937.500000,920.541321,1410
2015-05-28,937.500000,937.500000,937.500000,937.500000,920.541321,0
2015-05-29,932.200012,932.200012,932.200012,932.200012,915.337280,725
2015-06-01,932.200012,932.200012,932.200012,932.200012,915.337280,0
2015-06-02,932.200012,932.200012,932.200012,932.200012,915.337280,0
2015-06-03,932.200012,932.200012,932.200012,932.200012,915.337280,0
2015-06-04,932.200012,932.200012,932.200012,932.200012,915.337280,0
2015-06-05,924.000000,924.000000,924.000000,924.000000,907.285583,849
2015-06-08,924.000000,924.000000,924.000000,924.000000,907.285583,0
2015-06-09,924.000000,924.000000,924.000000,924.000000,907.285583,0
2015-06-10,924.000000,924.000000,924.000000,924.000000,907.285583,0
2015-06-11,924.000000,924.000000,924.000000,924.000000,907.285583,0
2015-06-12,908.700012,908.700012,908.700012,908.700012,892.262390,1085
2015-06-15,908.700012,908.700012,908.700012,908.700012,892.262390,0
2015-06-16,908.700012,908.700012,908.700012,908.700012,892.262390,0
2015-06-17,908.700012,908.700012,908.700012,908.700012,892.262390,0
2015-06-18,908.700012,908.700012,908.700012,908.700012,892.262390,0
2015-06-19,908.700012,908.700012,908.700012,908.700012,892.262390,0
2015-06-22,908.700012,908.700012,908.700012,908.700012,892.262390,0
2015-06-23,918.599976,924.500000,918.599976,924.500000,907.776489,236
2015-06-24,936.599976,936.599976,936.599976,936.599976,919.657593,1280
2015-06-25,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-06-26,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-06-29,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-06-30,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-07-01,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-07-02,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-07-03,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-07-06,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-07-07,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-07-08,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-07-09,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-07-10,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-07-13,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-07-14,936.599976,936.599976,936.599976,936.599976,919.657593,0
2015-07-15,909.700012,909.700012,909.700012,909.700012,893.244263,1715
2015-07-16,909.700012,909.700012,909.700012,909.700012,893.244263,0
2015-07-17,909.700012,909.700012,909.700012,909.700012,893.244263,0
2015-07-20,909.700012,909.700012,909.700012,909.700012,893.244263,0
2015-07-21,909.700012,909.700012,909.700012,909.700012,893.244263,0
2015-07-22,909.700012,909.700012,909.700012,909.700012,893.244263,0
2015-07-23,902.099976,902.099976,902.099976,902.099976,885.781799,3765
2015-07-24,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-07-27,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-07-28,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-07-29,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-07-30,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-07-31,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-08-03,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-08-04,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-08-05,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-08-06,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-08-07,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-08-10,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-08-11,902.099976,902.099976,902.099976,902.099976,885.781799,0
2015-08-12,902.099976,902.099976,902.099976,902.099976,887.631470,0
2015-08-13,944.700012,944.700012,944.700012,944.700012,929.548279,1015
2015-08-14,944.700012,944.700012,944.700012,944.700012,929.548279,0
2015-08-17,944.700012,944.700012,944.700012,944.700012,929.548279,0
2015-08-18,944.700012,944.700012,944.700012,944.700012,929.548279,0
2015-08-19,944.700012,944.700012,944.700012,944.700012,929.548279,0
2015-08-20,925.000000,925.000000,925.000000,925.000000,910.164368,6985
2015-08-21,900.599976,900.599976,900.599976,900.599976,886.155640,236
2015-08-24,900.599976,900.599976,900.599976,900.599976,886.155640,0
2015-08-25,900.599976,900.599976,900.599976,900.599976,886.155640,0
2015-08-26,900.599976,900.599976,900.599976,900.599976,886.155640,0
2015-08-27,900.599976,900.599976,900.599976,900.599976,886.155640,0
2015-08-28,900.599976,900.599976,900.599976,900.599976,886.155640,0
2015-08-31,872.200012,872.200012,872.200012,872.200012,858.211121,1345
2015-09-01,872.200012,872.200012,872.200012,872.200012,858.211121,0
2015-09-02,872.200012,872.200012,872.200012,872.200012,858.211121,0
2015-09-03,872.200012,872.200012,872.200012,872.200012,858.211121,0
2015-09-04,872.200012,872.200012,872.200012,872.200012,858.211121,0
2015-09-07,872.200012,872.200012,872.200012,872.200012,858.211121,0
2015-09-08,845.500000,845.500000,845.500000,845.500000,831.939331,14455
2015-09-09,845.500000,845.500000,845.500000,845.500000,831.939331,0
2015-09-10,845.500000,845.500000,845.500000,845.500000,831.939331,0
2015-09-11,842.200012,842.200012,842.200012,842.200012,828.692322,555
2015-09-14,842.200012,842.200012,842.200012,842.200012,828.692322,0
2015-09-15,842.200012,842.200012,842.200012,842.200012,828.692322,0
2015-09-17,842.200012,842.200012,842.200012,842.200012,828.692322,0
2015-09-18,842.200012,842.200012,842.200012,842.200012,828.692322,0
2015-09-21,826.000000,826.000000,826.000000,826.000000,812.752075,765
2015-09-22,826.000000,826.000000,826.000000,826.000000,812.752075,0
2015-09-23,826.000000,826.000000,826.000000,826.000000,812.752075,0
2015-09-24,826.000000,826.000000,826.000000,826.000000,812.752075,0
2015-09-25,826.000000,826.000000,826.000000,826.000000,812.752075,0
2015-09-28,400.000000,400.000000,400.000000,400.000000,393.584564,900
2015-09-29,400.000000,400.000000,400.000000,400.000000,393.584564,0
2015-09-30,400.000000,400.000000,400.000000,400.000000,393.584564,0
2015-10-01,400.000000,400.000000,400.000000,400.000000,393.584564,0
2015-10-02,832.599976,838.500000,832.599976,838.500000,825.051697,1506
2015-10-05,838.500000,838.500000,838.500000,838.500000,825.051697,0
2015-10-06,897.760010,897.760010,897.760010,897.760010,883.361145,67
2015-10-07,897.760010,897.760010,897.760010,897.760010,883.361145,0
2015-10-08,897.760010,897.760010,897.760010,897.760010,883.361145,0
2015-10-09,930.000000,930.000000,930.000000,930.000000,915.083984,685
2015-10-12,930.000000,930.000000,930.000000,930.000000,915.083984,0
2015-10-13,930.000000,930.000000,930.000000,930.000000,915.083984,0
2015-10-14,930.000000,930.000000,930.000000,930.000000,915.083984,0
2015-10-15,930.000000,930.000000,930.000000,930.000000,915.083984,0
2015-10-16,930.000000,930.000000,930.000000,930.000000,915.083984,0
2015-10-19,930.000000,930.000000,930.000000,930.000000,915.083984,0
2015-10-20,930.000000,930.000000,930.000000,930.000000,915.083984,0
2015-10-21,930.000000,930.000000,930.000000,930.000000,915.083984,0
2015-10-22,930.000000,930.000000,930.000000,930.000000,915.083984,0
2015-10-23,903.799988,903.799988,903.799988,903.799988,889.304443,1735
2015-10-26,903.799988,903.799988,903.799988,903.799988,889.304443,0
2015-10-27,903.799988,903.799988,903.799988,903.799988,889.304443,0
2015-10-28,903.799988,903.799988,903.799988,903.799988,889.304443,0
2015-10-29,878.000000,878.000000,878.000000,878.000000,863.918152,653
2015-10-30,878.000000,878.000000,878.000000,878.000000,863.918152,0
2015-11-03,878.000000,878.000000,878.000000,878.000000,863.918152,0
2015-11-04,878.000000,878.000000,878.000000,878.000000,863.918152,0
2015-11-05,878.000000,878.000000,878.000000,878.000000,863.918152,0
2015-11-06,872.400024,872.400024,872.400024,872.400024,858.408081,967
2015-11-09,872.400024,872.400024,872.400024,872.400024,858.408081,0
2015-11-10,872.400024,872.400024,872.400024,872.400024,860.261719,0
2015-11-11,872.400024,872.400024,872.400024,872.400024,860.261719,0
2015-11-12,872.400024,872.400024,872.400024,872.400024,860.261719,0
2015-11-13,813.500000,813.500000,812.200012,812.250000,800.948547,17360
2015-11-17,812.250000,812.250000,812.250000,812.250000,800.948547,0
2015-11-18,812.250000,812.250000,812.250000,812.250000,800.948547,0
2015-11-19,812.250000,812.250000,812.250000,812.250000,800.948547,0
2015-11-20,812.250000,812.250000,812.250000,812.250000,800.948547,0
2015-11-23,827.400024,827.400024,827.400024,827.400024,815.887878,1180
2015-11-24,827.400024,827.400024,827.400024,827.400024,815.887878,0
2015-11-25,827.400024,827.400024,827.400024,827.400024,815.887878,0
2015-11-26,827.400024,827.400024,827.400024,827.400024,815.887878,0
2015-11-27,827.400024,827.400024,827.400024,827.400024,815.887878,0
2015-11-30,827.400024,827.400024,827.400024,827.400024,815.887878,0
2015-12-01,831.500000,831.500000,831.500000,831.500000,819.930725,965
2015-12-02,840.000000,840.000000,840.000000,840.000000,828.312622,595
2015-12-03,840.000000,840.000000,840.000000,840.000000,828.312622,0
2015-12-04,840.000000,840.000000,840.000000,840.000000,828.312622,0
2015-12-07,840.000000,840.000000,840.000000,840.000000,828.312622,0
2015-12-08,760.000000,760.000000,760.000000,760.000000,749.425598,67
2015-12-09,760.000000,760.000000,760.000000,760.000000,749.425598,0
2015-12-10,760.000000,760.000000,760.000000,760.000000,749.425598,0
2015-12-11,781.000000,781.000000,779.719971,779.719971,768.871277,2765
2015-12-14,779.719971,779.719971,779.719971,779.719971,768.871277,0
2015-12-15,779.719971,779.719971,779.719971,779.719971,768.871277,0
2015-12-16,763.159973,763.159973,763.159973,763.159973,752.541504,919
2015-12-17,751.799988,751.799988,751.799988,751.799988,741.339661,584
2015-12-18,751.799988,751.799988,751.799988,751.799988,741.339661,0
